,Unnamed: 0.1,Unnamed: 0,CIK,GVKEY,NAICS,COMPANY_NAME,MCAP,REVT,ROA,NPM,REVCHANGE,ROE,NUM_SAVVY,NUM_DIR,COMMITTEES,Directors
88,88,88,21510.0,3157.0,334516.0,"Coherent, Inc.",6136.70842,1487.468,0.049,-0.337,3.45077758761813,0.133,8,8,HR committee;audit committee,"vij, sandeep; corasanti, joseph; skaggs, stephen; neal-graves, lisa; digirolamo, enrico; mattera, vincent; sadasivam, chandrasekhar; dreyer, michael; motley, david; xia, howard; hatter, patricia"
89,89,89,21535.0,3158.0,334515.0,"Cohu, Inc.",1849.23141,887.214,0.04,-0.078,11.7471543816996,0.106,3,7,compensation committee,"bendush, william; donahue, james; bilodeau, steven; caggia, andrew; mattes, andreas; muller, luis"
90,90,90,1166691.0,3226.0,515210.0,Comcast Corporation,228157.4659,116385.0,0.122,0.099,11.0705119839923,0.043,2,9,,"hassell, gerald; roberts, brian; breen, edward; bacon, kenneth; novak, david; collins, joseph; nakahara, asuka; langley, donna; honickman, jeffrey; lazarus, mark; brady, louise; bell, madeline; woodbury, mark; montiel, maritza; igbokwe, pearlena; hilferty, daniel"
91,91,91,22356.0,3238.0,522110.0,"Commerce Bancshares, Inc.",8364.55816,1435.042,0.022,0.239,10.292653214657,0.15,0,6,Human Resources committee;Risk committee,"kemper, david; kemper, jonathan; bassham, terry; rassieur, benjamin; schnuck, todd; daniel, karen; walker, kimberly; fowler, june; devanny, earl; kemper, john; taylor-broughton, christine; brauer, blackford; chapman, w."
92,92,92,831001.0,3243.0,522110.0,Citigroup Inc.,119835.19845,80565.0,0.013,0.124,10.1130127430007,0.087,5,13,compensation committee;audit committee,"reiner, gary; costello, ellen; hennes, duncan; james, renee; dugan, john; fraser, jane; taylor, diana; von koskull, casper; hastings, john; ireland, s.; dailey, grace"
93,93,93,22444.0,3246.0,331110.0,Commercial Metals Company,3933.54794,6729.76,0.157,0.047,-6.00685304644899,0.41,2,8,compensation committee;audit committee,"szews, charles; raiss, sarah; avril-groves, vicki; mccullough, gary; matt, peter; wetherbee, robert; smith, barbara; barton, lisa; mcpherson, john"
94,94,94,1688568.0,3336.0,541512.0,DXC Technology Company,7958.6397,17729.0,0.083,-0.204,3.03890465854066,0.152,3,10,compensation committee;audit committee,"woods, robert; fernandez, raul; money, arthur; gordon, john; racine, karl; august, raymond; mayfield, pinkie; hayden, michael; washington, akihiko; rogers, dawn; gonzalez, anthony"
95,95,95,23111.0,3342.0,541519.0,"Computer Task Group, Incorporated",153.0395,392.285,0.083,0.02,-10.8108108108108,0.15,4,6,compensation committee;audit committee,"helvey, james; gydé, filip j.; klein, david; rajgopal, raj; rahmani, valerie; stein, kathryn a."
96,96,96,23197.0,3358.0,334220.0,Comtech Telecommunications Corp.,655.41256,581.695,0.066,-0.146,9.92568936928085,-0.078,3,9,compensation committee;audit committee,"shamash, yacov; peterman, ken; chambers, judy; quinlan, mark; carpenter, wendi; crawford, bruce"
97,97,97,23217.0,3362.0,31142.0,"Conagra Brands, Inc.",18298.8204,11184.7,0.111,0.097,2.29185030851831,0.066,2,12,Finance committee;HR committee;Human Resources committee,"lenny, richard; chirico, emanuel; arora, anil; brown, thomas; lora, melissa; marshall, ruth; connolly, sean; horowitz, fran; dowdie, george; paulonis, denise; fraga, francisco"
98,98,98,1549346.0,3382.0,516210.0,"Shutterstock, Inc.",4037.91696,773.415,0.172,0.077,19.144385026738,0.188,3,7,compensation committee;audit committee,"oringer, jonathan; bigley, deirdre; hennessy, paul; bhasin, rachna; upshaw, alfonse"
99,99,99,23795.0,3429.0,5311.0,"CTO Realty Growth, Inc.",363.36072,70.272,0.041,-0.005,24.4990817840976,0.215,0,6,compensation committee,"franklin, laura; albright, john; haga, christopher; gable, r.; drew, christopher"
100,100,100,732834.0,3469.0,211120.0,"Continental Resources, Inc.",16305.97848,5719.318,0.109,-0.105,-20.6733727082564,0.357,0,7,compensation committee;audit committee,"hamm, harold; lawler, robert; lambertz, shelly"
101,101,101,711404.0,3504.0,339115.0,"The Cooper Companies, Inc.",20554.156,2922.5,0.111,0.098,-19.6314980904453,0.054,0,9,compensation committee;audit committee,"weiss, robert; madden, teresa; kozy, william; petersmeyer, gary; lucchese, cynthia; white, albert; jay, colleen; rivas, maria"
102,102,102,24741.0,3532.0,334419.0,Corning Incorporated,30900.9,14082.0,0.098,0.027,19.6315001870557,0.148,2,7,Technology committee;audit committee,"tookes, hansel; clark, richard; blair, donald; landgraf, kurt; rieman, deborah; wrighton, mark; brun, leslie; cummings, robert; henretta, deborah; burns, stephanie; martin, kevin; ferguson, roger; french, thomas"
103,103,103,1067294.0,3570.0,722511.0,"Cracker Barrel Old Country Store, Inc.",3199.82146,2821.444,0.064,0.039,6.57275804335694,0.175,0,12,compensation committee;audit committee,"moreton, william; cochran, sandra; weiss, andrea; bilney, jody; berquist, carl; crofton, meg; davila, gilbert; barr, thomas; masino, julie"
104,104,104,25475.0,3581.0,524291.0,Crawford & Company,388.04192,1139.231,0.116,0.011,24.4996828391048,-0.013,1,8,compensation committee;audit committee,"crawford, jesse; ogburn, charles; bready, cameron; hannusch, lisa; patel, rahul; beale, inga; donner, fred; williams, donald; jarrard, michelle; verma, rohit"
105,105,105,1584207.0,3592.0,522291.0,"OneMain Holdings, Inc.",6395.6124,4973.0,0.095,0.127,12.724952137843,0.312,0,7,compensation committee;Risk committee,"shulman, douglas; bronner, philip; smith, richard; daruvala, toos; keating, valerie; mamik, aneek"
106,106,106,1219601.0,3619.0,332431.0,"Crown Holdings, Inc.",13952.72184,11394.0,0.093,0.039,0.577083406883179,-0.172,10,11,compensation committee;audit committee,"donahue, timothy; miller, james; hagge, stephen; williams, marsha; fearon, richard; owens, b.; wilson, dwayne; snyder, angela; müller, josef; funk, andrea; sweitzer, caesar"
107,107,107,723603.0,3647.0,313210.0,"Culp, Inc.",174.22895,299.72,0.05,-0.072,11.6642485793737,-0.189,0,7,compensation committee;audit committee,"jackson, fred; saxon, franklin; decker, sharon; culp, robert; davis, perry; baugh, john; gatling, kimberly; kelly, jonathan"
108,108,108,26172.0,3650.0,333618.0,Cummins Inc.,31084.95,24021.0,0.119,0.081,3.93701523222128,0.217,7,9,Finance committee;compensation committee;Technology committee;audit committee,"dobbs, stephen; bernhard, robert; quintos, karen; di leo, bruno v.; rumsey, jennifer; belske, gary"
109,109,109,30697.0,3708.0,722511.0,The Wendy's Company,5147.99865,1896.998,0.074,0.063,1.05403966285276,0.255,7,7,audit committee,"peltz, nelson; may, peter; levato, joseph; winkleblack, arthur; gilbert, kenneth; rothschild, peter; gomez, richard; dolan, kristin; penegor, todd; peltz, matthew; mathews-spradlin, michelle; caruso-cabrera, michelle; arlin, wendy"
110,110,110,26780.0,3734.0,336390.0,Dana Incorporated,3291.53398,8945.0,0.081,0.002,13.6588503653544,-0.02,6,10,compensation committee;Sustainability committee;audit committee,"wandell, keith; kamsky, virginia; mcdonald, r.; karlin, bridget; mack, michael; kamsickas, james; hernandez, ernesto; hu, gaoxiang; miller, steven"
111,111,111,313616.0,3735.0,334516.0,Danaher Corporation,235242.15,29453.0,0.086,0.157,5.77498592550891,0.159,9,10,compensation committee;Technology committee;audit committee,"spoon, alan; rales, steven; walt, david; sharp, phillip; lohr, walter; rales, mitchell; schwieters, john; zerhouni, elias; stevens, raymond; hershberg, robert; caliendo, angela; june, carl; filler, linda; rimm, david; blair, rainer; dewan, feroz; mega, jessica; südhof, thomas; sabeti, pardis"
112,112,112,27904.0,3851.0,481111.0,"Delta Air Lines, Inc.",25009.91036,29899.0,-0.038,-0.429,2.31781575329012,0.024,3,13,Finance committee;compensation committee;Risk committee;audit committee,"dewalt, david; bastian, edward; prabhu, vasant; huerta, michael; jackson, jeanne; rial, sergio; easter, william; creed, greg; taylor, david; waller, kathy; hale, leslie; hazleton, christopher"
113,113,113,27996.0,3863.0,3231.0,Deluxe Corporation,1370.42269,2022.197,0.189,0.014,11.9678590744032,0.093,9,10,compensation committee;Talent committee;audit committee,"redgrave, martyn; mcgrath, don; mayberry mckissack, cheryl; cobb, william; mccarthy, barry; stauch, john; yancy, telisa"
114,114,114,936340.0,3897.0,2211.0,DTE Energy Company,23160.63592,14947.0,0.071,0.097,26.4042383593214,0.101,5,9,Finance committee;compensation committee;audit committee,"vandenberghe, james; brandon, david; mcclure, charles; skaggs, robert; torgow, gary; murray, mark; norcia, gerardo; akins, nicholas; byers, deborah"
115,115,115,730464.0,3905.0,611310.0,Adtalem Global Education Inc.,1755.37692,1112.38,0.094,0.242,14.4368454798034,0.038,0,11,Finance committee;compensation committee;audit committee,"bowsher, charles; shapiro, harold; burke, william; malafronte, michael; phelan, kenneth; hrinak, donna; beard, stephen; wardell, lisa; o’keefe, sharon; vandenbosch, betty; kiser, georgette; gupta, mayur; krehbiel, william"
116,116,116,722313.0,3962.0,334418.0,Nortech Systems Incorporated,27.6552,115.168,0.038,0.02,9.47299099739681,0.296,1,8,Technology committee;Talent committee;audit committee,"miller, jay; kunin, david; kruse, stacy; rosenstone, steven; sachs, daniel; mcmanus, ryan; fredregill, amy; peris, jose"
117,117,117,28917.0,3964.0,452210.0,"Dillard's, Inc.",1933.13715,4433.185,0.027,-0.015,11.9239858211894,0.618,0,7,compensation committee;audit committee,"stephens, warren; dillard, alex; freeman, james; dillard, mike; matheny, drue; dillard, william; connor, robert; watts, j.c.; rutledge, john; white, nick; hastings, harry; mahaffy, denise; connor, william"
118,118,118,29002.0,3969.0,334413.0,Diodes Incorporated,4943.31677,1805.162,0.145,0.098,6.41225254996664,0.236,0,7,compensation committee;audit committee,"lu, keh-shew; giordano, michael; chen, guang zhong; menard, peter; sung, wen-chi; button, angie; bull, elizabeth"
119,119,119,29332.0,4001.0,314110.0,"The Dixie Group, Inc.",90.52254,341.247,0.033,0.062,-6.68125696824546,-0.301,0,7,audit committee,"kline, lowry; frierson, daniel; murray, hilda; blue, william; brock, charles; owens, michael"
120,120,120,29534.0,4016.0,452319.0,Dollar General Corporation,46859.16885,33746.839,0.169,0.078,8.80349895207469,0.336,1,10,compensation committee;audit committee,"fili-krushel, patricia; bryant, warren; vasos, todd; calbert, michael; rowland, david; chadwick, ana; santana, ralph; mcguire, timothy"
121,121,121,715957.0,4029.0,22111.0,"Dominion Energy, Inc.",63633.6,13964.0,0.064,0.109,34.1115261472785,0.057,3,13,audit committee,"kington, mark; szymanczyk, michael; hagood, d.; bennett, james; story, susan; rigby, joseph; jibson, ronald; blue, robert; lovejoy, kristin; royal, pamela; dabbar, paul; sutherland, vanessa l."
122,122,122,29644.0,4036.0,336390.0,"Donaldson Company, Inc.",8275.27237,2860.8,0.191,0.099,22.5891829689298,0.298,3,11,HR committee;Human Resources committee;audit committee,"oberton, willard; rajendra, ajita; rautio, trudy; hilger, christopher; milroy, douglas; carpenter, tod; owens, james; olson, richard; smiley, jacinth; cruz, pilar"
123,123,123,29905.0,4058.0,333415.0,Dover Corporation,26158.7536,7907.081,0.142,0.1,2.5804581037982,0.256,0,10,compensation committee;audit committee,"johnston, michael; graham, kristiane; dehaas, deborah; tobin, richard; howze, marc; spiegel, eric; todd, stephen; gilbertson, h.; ostling, danita"
124,124,124,1666700.0,4060.0,325199.0,"DuPont de Nemours, Inc.",41342.63854,16653.0,0.069,-0.171,-372.444444444445,0.042,4,12,compensation committee;Sustainability committee;audit committee,"milchovich, raymond; sterin, steven; mulligan, deanna; curtin, terrence; brady, amy; lowery, frederick"
125,125,125,29989.0,4066.0,541810.0,Omnicom Group Inc.,15320.757,14289.4,0.083,0.071,9.6430757682048,0.365,0,9,Finance committee;compensation committee;audit committee,"wren, john; watson, thomas; reinhard, keith; rice, linda; choksi, mary; coleman, leonard; dadiseth, keki; gerstein, mark; pineda, patricia; brymer, charles; hawkins, ronnie; adams, dale; santos, casey; kissire, deborah; williams, valerie"
126,126,126,30305.0,4091.0,336413.0,Ducommun Incorporated,557.73225,645.413,0.103,0.043,22.2644060744747,0.278,2,8,compensation committee;audit committee,"baldridge, richard; ducommun, robert; flatt, dean; haberland, jay; oswald, stephen; strycker, samara; kramer, sheila; drazba, shirley"
127,127,127,1326160.0,4093.0,2211.0,Duke Energy Corporation,80668.1,25069.0,0.065,0.088,19.8066211912146,0.067,1,11,,"craver, theodore; mckee, e.; clayton, annette; good, lynn; kesner, idalene; davis, robert; herron, john; pacilio, michael; webster, william; burks, derrick"
128,128,128,1799208.0,4094.0,561450.0,"Dun & Bradstreet Holdings, Inc.",8835.24702,2166.4,0.067,-0.207,27.609785746847,-0.008,1,10,compensation committee;audit committee,"chu, chinh; hagerty, thomas; foley, william; rao, ganesh; massey, richard; quella, james; ammerman, douglas; alemany, ellen; jackson, keith; jabbour, anthony; kumar, rajnish; kliphouse, kirsten"
129,129,129,30625.0,4108.0,333914.0,Flowserve Corporation,3977.9694,3541.06,0.094,0.039,-12.8442222671714,0.048,2,10,Risk committee;audit committee,"garrison, john; delly, gayla; roberts, david; chandy, ruby; chand, sujeet; taylor, carlyn; siegel, kenneth; mcmurray, michael; johnson, cheryl; okray, thomas"
130,130,130,67215.0,4115.0,237130.0,"Dycom Industries, Inc.",2484.1011,3199.165,0.125,0.009,9.76806726049445,0.141,1,9,compensation committee;audit committee,"thomsen, laurie; nielsen, steven; gertel, eitan; avila-marco, luis; sabater, carmen; fritzsche, jennifer; sykes, richard; pruitt, peter"
131,131,131,720875.0,4124.0,334510.0,Dynatronics Corporation,20.838,47.799,-0.045,-0.079,19.4960893187653,-0.312,0,7,compensation committee;audit committee,"holtz, david; klosterman, scott; enright, erin; ward, r.; larkin, brian; baker, brian"
132,132,132,31791.0,4145.0,334516.0,"Revvity, Inc.",25382.01546,5067.169,0.134,0.127,-12.4113054649669,0.083,0,9,compensation committee;audit committee,"gregoire, sylvie; barrett, peter; witz, pascale; vounatsos, michel; mcmurry-heath, michelle"
133,133,133,31107.0,4186.0,332510.0,The Eastern Company,157.08862,246.523,0.09,0.06,18.6910446023058,0.126,0,7,compensation committee;audit committee,"henry, charles; mitarotonda, james; scott, peggy; mardy, michael; disanto, frederick; hernandez, mark"
134,134,134,31235.0,4194.0,333316.0,Eastman Kodak Company,368.316,1150.0,-0.033,-0.588,13.4821266557793,0.02,1,8,Finance committee,"sileck, michael; continenza, james; katz, philippe; lynch, kathleen; new, jason; richman, darren; bovenzi, david"
135,135,135,31462.0,4213.0,325612.0,Ecolab Inc.,67300.11756,12733.1,0.125,0.089,45.3026932084309,0.147,0,13,audit committee,"maclennan, david; larson, michael; reich, victoria; zillmer, john; beck, barbara; ballard, shari; green, eric; beck, christophe; mckibben, tracy"
136,136,136,731802.0,4383.0,221210.0,Atmos Energy Corporation,11679.444,3407.49,0.087,0.213,-0.0020995024179218,0.074,0,11,HR committee;Human Resources committee;audit committee,"best, robert; ale, john; quinn, nancy; garza, rafael; gordon, richard; yoho, franklin; cocklin, kim; cumbie, gary; donohue, sean; reyes, angel; akers, john; sampson, jennifer; mcdermott, grace; finkelman, lois; bunkley, denise; eisemann, charles; lopez, daniel; navejar, rosa; odom, elzie; pemberton, edna; bormaster, lisa; walters, diana; sampson, richard; compton, kelly"
137,137,137,1507605.0,4384.0,511210.0,American Strategic Minerals Corporation,3375.80638,150.464,-0.489,-3.197,9.42042307978393,-0.377,7,7,,no directors found
138,138,138,33002.0,4390.0,323111.0,"Ennis, Inc.",514.329,357.973,0.15,0.073,12.9971541611717,0.121,0,9,compensation committee;audit committee,"walters, keith; quiroz, alejandro; schaefer, michael; blind, john; priddy, troy; mozina, gary; clemens, barbara; carter, aaron; walters, margaret"
139,139,139,33185.0,4423.0,561450.0,Equifax Inc.,35749.659,4923.9,0.161,0.116,2.1955497933878,0.174,8,10,compensation committee;audit committee,"feidler, mark; begor, mark; mckinley, john; marcus, robert; mcgregor, scott; smith, melissa; tillman, audrey; hough, g.; fichuk, karen"
140,140,140,33213.0,4430.0,2111.0,EQT Corporation,8209.26219,3064.663,0.005,-0.784,-7.80594523884704,0.196,4,11,compensation committee;audit committee,"mcmanus, james; mccartney, john; canaan, lee; beebe, lydia; jackson, kathryn; carrig, janet; rice, daniel; powers, anita; rice, toby; hu, frank"
141,141,141,33488.0,4448.0,339920.0,"Escalade, Incorporated",213.05447,313.612,0.217,0.095,-53.0024560498722,0.131,0,6,compensation committee;audit committee,"glazer, walter; baalmann, richard; williams, edward; griffin, patrick; sehgal, anita; franklin, katherine"
142,142,142,34067.0,4497.0,333132.0,DMC Global Inc.,766.4535,260.115,0.103,-0.022,10.2531752632543,0.018,4,8,compensation committee;audit committee,"dreessen, ruth; o'leary, james; cohen, robert; sananikone-fletcher, ouma; graff, richard; aldous, david; rose, clifton; kuta, michael"
143,143,143,764401.0,4498.0,332618.0,"Insteel Industries, Inc.",738.4744,590.601,0.123,0.04,4.67382877395061,0.355,0,7,compensation committee;audit committee,"rutkowski, joseph; woltz, howard; rogers, w.; boxley, abney; ruth, jon; lloyd, anne"
144,144,144,34088.0,4503.0,324110.0,Exxon Mobil Corporation,259384.41,276692.0,0.057,0.017,-4.50704225352113,0.275,10,13,compensation committee;audit committee,"kandarian, steven; angelakis, michael; kellner, lawrence; ubben, jeffrey; hooley, joseph; woods, darren; powell mccormick, dina; hietala, kaisa; avery, susan"
